state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes
Texas,TX,Robertson,48395,Republican,Donald Trump,23,0.284
Texas,TX,Robertson,48395,Republican,Marco Rubio,23,0.087
Texas,TX,Robertson,48395,Republican,Ben Carson,4564,0.051
Texas,TX,Robertson,48395,Republican,John Kasich,411,0.026
Texas,TX,Robertson,48395,Democrat,Hillary Clinton,6403,0.709
Texas,TX,Robertson,48395,Democrat,Bernie Sanders,4898,0.23
Texas,TX,Rockwall,48397,Republican,Ted Cruz,1214,0.418
Texas,TX,Rockwall,48397,Republican,Donald Trump,228,0.276
Texas,TX,Rockwall,48397,Republican,Marco Rubio,19,0.187
Texas,TX,Rockwall,48397,Republican,John Kasich,200,0.045
Texas,TX,Rockwall,48397,Republican,Ben Carson,566,0.039
Texas,TX,Rockwall,48397,Democrat,Hillary Clinton,4670,0.596
Texas,TX,Rockwall,48397,Democrat,Bernie Sanders,1488,0.359
Texas,TX,Runnels,48399,Republican,Ted Cruz,1050,0.472
Texas,TX,Runnels,48399,Republican,Donald Trump,27,0.301
Texas,TX,Runnels,48399,Republican,Marco Rubio,395,0.101
Texas,TX,Runnels,48399,Republican,Ben Carson,18220,0.06
Texas,TX,Runnels,48399,Republican,John Kasich,85,0.024
Texas,TX,Runnels,48399,Democrat,Hillary Clinton,80,0.576
Texas,TX,Runnels,48399,Democrat,Bernie Sanders,1958,0.396
Texas,TX,Rusk,48401,Republican,Ted Cruz,1519,0.505
Texas,TX,Rusk,48401,Republican,Donald Trump,1090,0.264
Texas,TX,Rusk,48401,Republican,Marco Rubio,95,0.089
Texas,TX,Rusk,48401,Republican,Ben Carson,903,0.047
Texas,TX,Rusk,48401,Republican,John Kasich,4096,0.023
Texas,TX,Rusk,48401,Democrat,Hillary Clinton,34,0.781
Texas,TX,Rusk,48401,Democrat,Bernie Sanders,5768,0.194
Texas,TX,Sabine,48403,Republican,Donald Trump,20,0.426
Texas,TX,Sabine,48403,Republican,Ted Cruz,1229,0.402
Texas,TX,Sabine,48403,Republican,Marco Rubio,344,0.08
Texas,TX,Sabine,48403,Republican,Ben Carson,715,0.034
Texas,TX,Sabine,48403,Republican,John Kasich,194,0.019
Texas,TX,Sabine,48403,Democrat,Hillary Clinton,421,0.664
Texas,TX,Sabine,48403,Democrat,Bernie Sanders,103,0.284
Texas,TX,San Augustine,48405,Republican,Ted Cruz,35174,0.451
Texas,TX,San Augustine,48405,Republican,Donald Trump,864,0.396
Texas,TX,San Augustine,48405,Republican,Marco Rubio,3108,0.068
Texas,TX,San Augustine,48405,Republican,Ben Carson,118,0.028
Texas,TX,San Augustine,48405,Republican,John Kasich,1290,0.015
Texas,TX,San Augustine,48405,Democrat,Hillary Clinton,27,0.83
Texas,TX,San Augustine,48405,Democrat,Bernie Sanders,74,0.141
Texas,TX,San Jacinto,48407,Republican,Ted Cruz,738,0.49
Texas,TX,San Jacinto,48407,Republican,Donald Trump,210,0.333
Texas,TX,San Jacinto,48407,Republican,Marco Rubio,3555,0.079
Texas,TX,San Jacinto,48407,Republican,Ben Carson,145,0.034
Texas,TX,San Jacinto,48407,Republican,John Kasich,18,0.018
Texas,TX,San Jacinto,48407,Democrat,Hillary Clinton,0,0.72
Texas,TX,San Jacinto,48407,Democrat,Bernie Sanders,72,0.248
Texas,TX,San Patricio,48409,Republican,Ted Cruz,741,0.433
Texas,TX,San Patricio,48409,Republican,Donald Trump,213,0.319
Texas,TX,San Patricio,48409,Republican,Marco Rubio,501,0.146
Texas,TX,San Patricio,48409,Republican,John Kasich,24,0.037
Texas,TX,San Patricio,48409,Republican,Ben Carson,273,0.033
Texas,TX,San Patricio,48409,Democrat,Hillary Clinton,847,0.732
Texas,TX,San Patricio,48409,Democrat,Bernie Sanders,134,0.236
Texas,TX,San Saba,48411,Republican,Ted Cruz,3272,0.492
Texas,TX,San Saba,48411,Republican,Donald Trump,1334,0.299
Texas,TX,San Saba,48411,Republican,Marco Rubio,17070,0.097
Texas,TX,San Saba,48411,Republican,Ben Carson,261,0.049
Texas,TX,San Saba,48411,Republican,John Kasich,11,0.024
Texas,TX,San Saba,48411,Democrat,Hillary Clinton,5751,0.674
Texas,TX,San Saba,48411,Democrat,Bernie Sanders,123,0.314
Texas,TX,Schleicher,48413,Republican,Ted Cruz,1513,0.518
Texas,TX,Schleicher,48413,Republican,Donald Trump,722,0.233
Texas,TX,Schleicher,48413,Republican,Marco Rubio,33634,0.125
Texas,TX,Schleicher,48413,Republican,Ben Carson,314,0.072
Texas,TX,Schleicher,48413,Republican,John Kasich,39,0.023
Texas,TX,Schleicher,48413,Democrat,Hillary Clinton,5035,0.644
Texas,TX,Schleicher,48413,Democrat,Bernie Sanders,3,0.267
Texas,TX,Scurry,48415,Republican,Ted Cruz,610,0.448
Texas,TX,Scurry,48415,Republican,Donald Trump,16,0.275
Texas,TX,Scurry,48415,Republican,Marco Rubio,107,0.137
Texas,TX,Scurry,48415,Republican,Ben Carson,403,0.056
Texas,TX,Scurry,48415,Republican,John Kasich,221,0.026
Texas,TX,Scurry,48415,Democrat,Hillary Clinton,803,0.616
Texas,TX,Scurry,48415,Democrat,Bernie Sanders,661,0.34
Texas,TX,Shackelford,48417,Republican,Ted Cruz,43691,0.484
Texas,TX,Shackelford,48417,Republican,Donald Trump,908,0.314
Texas,TX,Shackelford,48417,Republican,Marco Rubio,672,0.084
Texas,TX,Shackelford,48417,Republican,Ben Carson,29,0.046
Texas,TX,Shackelford,48417,Republican,John Kasich,1156,0.022
Texas,TX,Shackelford,48417,Democrat,Hillary Clinton,392,0.5
Texas,TX,Shackelford,48417,Democrat,Bernie Sanders,2843,0.467
Texas,TX,Shelby,48419,Republican,Ted Cruz,73,0.514
Texas,TX,Shelby,48419,Republican,Donald Trump,201,0.321
Texas,TX,Shelby,48419,Republican,Marco Rubio,69,0.075
Texas,TX,Shelby,48419,Republican,Ben Carson,87,0.04
Texas,TX,Shelby,48419,Republican,John Kasich,88867,0.02
Texas,TX,Shelby,48419,Democrat,Hillary Clinton,942,0.778
Texas,TX,Shelby,48419,Democrat,Bernie Sanders,510,0.202
Texas,TX,Sherman,48421,Republican,Ted Cruz,176,0.56
Texas,TX,Sherman,48421,Republican,Donald Trump,8,0.243
Texas,TX,Sherman,48421,Republican,Marco Rubio,8074,0.114
Texas,TX,Sherman,48421,Republican,Ben Carson,141,0.045
Texas,TX,Sherman,48421,Republican,John Kasich,350,0.016
Texas,TX,Sherman,48421,Democrat,Hillary Clinton,22,0.613
Texas,TX,Sherman,48421,Democrat,Bernie Sanders,847,0.258
Texas,TX,Smith,48423,Republican,Ted Cruz,24150,0.547
Texas,TX,Smith,48423,Republican,Donald Trump,668,0.206
Texas,TX,Smith,48423,Republican,Marco Rubio,1449,0.143
Texas,TX,Smith,48423,Republican,Ben Carson,57,0.049
Texas,TX,Smith,48423,Republican,John Kasich,2301,0.033
Texas,TX,Smith,48423,Democrat,Hillary Clinton,306,0.736
Texas,TX,Smith,48423,Democrat,Bernie Sanders,408,0.254
Texas,TX,Somervell,48425,Republican,Ted Cruz,214,0.484
Texas,TX,Somervell,48425,Republican,Donald Trump,1010,0.281
Texas,TX,Somervell,48425,Republican,Marco Rubio,1403,0.126
Texas,TX,Somervell,48425,Republican,Ben Carson,3602,0.037
Texas,TX,Somervell,48425,Republican,John Kasich,426,0.021
Texas,TX,Somervell,48425,Democrat,Hillary Clinton,203,0.508
Texas,TX,Somervell,48425,Democrat,Bernie Sanders,129,0.485
Texas,TX,Starr,48427,Republican,Ted Cruz,1358,0.48
Texas,TX,Starr,48427,Republican,Donald Trump,143,0.228
Texas,TX,Starr,48427,Republican,Marco Rubio,2022,0.205
Texas,TX,Starr,48427,Republican,Ben Carson,33,0.039
Texas,TX,Starr,48427,Republican,John Kasich,944,0.016
Texas,TX,Starr,48427,Democrat,Hillary Clinton,1690,0.778
Texas,TX,Starr,48427,Democrat,Bernie Sanders,33,0.183
Texas,TX,Stephens,48429,Republican,Ted Cruz,1978,0.41
Texas,TX,Stephens,48429,Republican,Donald Trump,1862,0.363
Texas,TX,Stephens,48429,Republican,Marco Rubio,91,0.088
Texas,TX,Stephens,48429,Republican,Ben Carson,935,0.051
Texas,TX,Stephens,48429,Republican,John Kasich,481,0.021
Texas,TX,Stephens,48429,Democrat,Hillary Clinton,817,0.556
Texas,TX,Stephens,48429,Democrat,Bernie Sanders,0,0.432
Texas,TX,Sterling,48431,Republican,Ted Cruz,879,0.414
Texas,TX,Sterling,48431,Republican,Donald Trump,674,0.284
Texas,TX,Sterling,48431,Republican,Marco Rubio,409,0.162
Texas,TX,Sterling,48431,Republican,Ben Carson,4140,0.084
Texas,TX,Sterling,48431,Republican,John Kasich,23,0.015
Texas,TX,Sterling,48431,Democrat,Hillary Clinton,534,0.5
Texas,TX,Sterling,48431,Democrat,Bernie Sanders,1772,0.4
Texas,TX,Stonewall,48433,Republican,Ted Cruz,1101,0.513
Texas,TX,Stonewall,48433,Republican,Donald Trump,382,0.316
Texas,TX,Stonewall,48433,Republican,Marco Rubio,184,0.098
Texas,TX,Stonewall,48433,Republican,Ben Carson,252,0.029
Texas,TX,Stonewall,48433,Republican,John Kasich,746,0.022
Texas,TX,Stonewall,48433,Democrat,Hillary Clinton,1562,0.578
Texas,TX,Stonewall,48433,Democrat,Bernie Sanders,33,0.353
Texas,TX,Sutton,48435,Republican,Ted Cruz,818,0.388
Texas,TX,Sutton,48435,Republican,Donald Trump,87,0.256
Texas,TX,Sutton,48435,Republican,Marco Rubio,1815,0.163
Texas,TX,Sutton,48435,Republican,Ben Carson,6,0.051
Texas,TX,Sutton,48435,Republican,John Kasich,19,0.037
Texas,TX,Sutton,48435,Democrat,Hillary Clinton,19,0.692
Texas,TX,Sutton,48435,Democrat,Bernie Sanders,1087,0.256
Texas,TX,Swisher,48437,Republican,Ted Cruz,133,0.486
Texas,TX,Swisher,48437,Republican,Donald Trump,221,0.253
Texas,TX,Swisher,48437,Republican,Marco Rubio,167,0.107
Texas,TX,Swisher,48437,Republican,Ben Carson,5,0.093
Texas,TX,Swisher,48437,Republican,John Kasich,1013,0.023
Texas,TX,Swisher,48437,Democrat,Hillary Clinton,183,0.605
Texas,TX,Swisher,48437,Democrat,Bernie Sanders,269,0.335
Texas,TX,Tarrant,48439,Republican,Ted Cruz,338,0.416
Texas,TX,Tarrant,48439,Republican,Donald Trump,27,0.262
Texas,TX,Tarrant,48439,Republican,Marco Rubio,547,0.204
Texas,TX,Tarrant,48439,Republican,Ben Carson,98,0.047
Texas,TX,Tarrant,48439,Republican,John Kasich,883,0.045
Texas,TX,Tarrant,48439,Democrat,Hillary Clinton,337,0.651
Texas,TX,Tarrant,48439,Democrat,Bernie Sanders,596,0.342
Texas,TX,Taylor,48441,Republican,Ted Cruz,89,0.457
Texas,TX,Taylor,48441,Republican,Donald Trump,777,0.229
Texas,TX,Taylor,48441,Republican,Marco Rubio,33,0.171
Texas,TX,Taylor,48441,Republican,Ben Carson,10,0.061
Texas,TX,Taylor,48441,Republican,John Kasich,2757,0.04
Texas,TX,Taylor,48441,Democrat,Hillary Clinton,25,0.546
Texas,TX,Taylor,48441,Democrat,Bernie Sanders,297,0.434
Texas,TX,Terrell,48443,Republican,Donald Trump,409,0.419
Texas,TX,Terrell,48443,Republican,Ted Cruz,69,0.359
Texas,TX,Terrell,48443,Republican,Marco Rubio,411,0.111
Texas,TX,Terrell,48443,Republican,Ben Carson,2693,0.06
Texas,TX,Terrell,48443,Republican,John Kasich,344,0.009
Texas,TX,Terrell,48443,Democrat,Hillary Clinton,517,0.435
Texas,TX,Terrell,48443,Democrat,Bernie Sanders,267,0.416
Texas,TX,Terry,48445,Republican,Ted Cruz,2392,0.484
Texas,TX,Terry,48445,Republican,Donald Trump,1454,0.258
Texas,TX,Terry,48445,Republican,Marco Rubio,580,0.133
Texas,TX,Terry,48445,Republican,Ben Carson,37,0.065
Texas,TX,Terry,48445,Republican,John Kasich,28,0.02
Texas,TX,Terry,48445,Democrat,Hillary Clinton,141,0.59
Texas,TX,Terry,48445,Democrat,Bernie Sanders,1,0.347
Texas,TX,Throckmorton,48447,Republican,Ted Cruz,13,0.448
Texas,TX,Throckmorton,48447,Republican,Donald Trump,98,0.307
Texas,TX,Throckmorton,48447,Republican,Marco Rubio,3372,0.121
Texas,TX,Throckmorton,48447,Republican,Ben Carson,2108,0.076
Texas,TX,Throckmorton,48447,Republican,John Kasich,82,0.031
Texas,TX,Throckmorton,48447,Democrat,Hillary Clinton,486,0.619
Texas,TX,Throckmorton,48447,Democrat,Bernie Sanders,4885,0.381
Texas,TX,Titus,48449,Republican,Ted Cruz,2952,0.442
Texas,TX,Titus,48449,Republican,Donald Trump,204,0.313
Texas,TX,Titus,48449,Republican,Marco Rubio,498,0.123
Texas,TX,Titus,48449,Republican,Ben Carson,250,0.064
Texas,TX,Titus,48449,Republican,John Kasich,4205,0.027
Texas,TX,Titus,48449,Democrat,Hillary Clinton,4,0.701
Texas,TX,Titus,48449,Democrat,Bernie Sanders,48,0.258
Texas,TX,Tom Green,48451,Republican,Ted Cruz,2120,0.433
Texas,TX,Tom Green,48451,Republican,Donald Trump,208,0.251
Texas,TX,Tom Green,48451,Republican,Marco Rubio,64,0.172
Texas,TX,Tom Green,48451,Republican,Ben Carson,1508,0.067
Texas,TX,Tom Green,48451,Republican,John Kasich,61,0.04
Texas,TX,Tom Green,48451,Democrat,Hillary Clinton,1229,0.559
Texas,TX,Tom Green,48451,Democrat,Bernie Sanders,268,0.418
Texas,TX,Travis,48453,Republican,Ted Cruz,38,0.304
Texas,TX,Travis,48453,Republican,Marco Rubio,83,0.293
Texas,TX,Travis,48453,Republican,Donald Trump,122,0.253
Texas,TX,Travis,48453,Republican,John Kasich,32,0.085
Texas,TX,Travis,48453,Republican,Ben Carson,518,0.031
Texas,TX,Travis,48453,Democrat,Bernie Sanders,204,0.514
Texas,TX,Travis,48453,Democrat,Hillary Clinton,72,0.482
Texas,TX,Trinity,48455,Republican,Ted Cruz,2,0.408
Texas,TX,Trinity,48455,Republican,Donald Trump,135,0.396
Texas,TX,Trinity,48455,Republican,Marco Rubio,6925,0.092
Texas,TX,Trinity,48455,Republican,Ben Carson,4060,0.034
Texas,TX,Trinity,48455,Republican,John Kasich,269,0.019
Texas,TX,Trinity,48455,Democrat,Hillary Clinton,1269,0.718
Texas,TX,Trinity,48455,Democrat,Bernie Sanders,227,0.252
Texas,TX,Tyler,48457,Republican,Ted Cruz,75,0.475
Texas,TX,Tyler,48457,Republican,Donald Trump,272,0.359
Texas,TX,Tyler,48457,Republican,Marco Rubio,62,0.081
Texas,TX,Tyler,48457,Republican,Ben Carson,365,0.034
Texas,TX,Tyler,48457,Republican,John Kasich,889,0.021
Texas,TX,Tyler,48457,Democrat,Hillary Clinton,1282,0.743
Texas,TX,Tyler,48457,Democrat,Bernie Sanders,860,0.228
Texas,TX,Upshur,48459,Republican,Ted Cruz,38,0.516
Texas,TX,Upshur,48459,Republican,Donald Trump,2459,0.287
Texas,TX,Upshur,48459,Republican,Marco Rubio,165,0.086
Texas,TX,Upshur,48459,Republican,Ben Carson,2693,0.049
Texas,TX,Upshur,48459,Republican,John Kasich,909,0.019
Texas,TX,Upshur,48459,Democrat,Hillary Clinton,166,0.717
Texas,TX,Upshur,48459,Democrat,Bernie Sanders,920,0.266
Texas,TX,Upton,48461,Republican,Ted Cruz,863,0.444
Texas,TX,Upton,48461,Republican,Donald Trump,313,0.262
Texas,TX,Upton,48461,Republican,Marco Rubio,669,0.165
Texas,TX,Upton,48461,Republican,Ben Carson,198,0.063
Texas,TX,Upton,48461,Republican,John Kasich,586,0.015
Texas,TX,Upton,48461,Democrat,Hillary Clinton,812,0.558
Texas,TX,Upton,48461,Democrat,Bernie Sanders,374,0.276
Texas,TX,Uvalde,48463,Republican,Ted Cruz,169,0.46
Texas,TX,Uvalde,48463,Republican,Donald Trump,4440,0.301
Texas,TX,Uvalde,48463,Republican,Marco Rubio,2017,0.136
Texas,TX,Uvalde,48463,Republican,Ben Carson,353,0.06
Texas,TX,Uvalde,48463,Republican,John Kasich,209,0.019
Texas,TX,Uvalde,48463,Democrat,Hillary Clinton,7144,0.633
Texas,TX,Uvalde,48463,Democrat,Bernie Sanders,137,0.277
Texas,TX,Val Verde,48465,Republican,Ted Cruz,1973,0.359
Texas,TX,Val Verde,48465,Republican,Donald Trump,660,0.312
Texas,TX,Val Verde,48465,Republican,Marco Rubio,2212,0.213
Texas,TX,Val Verde,48465,Republican,Ben Carson,585,0.052
Texas,TX,Val Verde,48465,Republican,John Kasich,379,0.029
Texas,TX,Val Verde,48465,Democrat,Hillary Clinton,1910,0.657
Texas,TX,Val Verde,48465,Democrat,Bernie Sanders,76,0.284
Texas,TX,Van Zandt,48467,Republican,Ted Cruz,112,0.507
Texas,TX,Van Zandt,48467,Republican,Donald Trump,1391,0.299
Texas,TX,Van Zandt,48467,Republican,Marco Rubio,690,0.103
Texas,TX,Van Zandt,48467,Republican,Ben Carson,22674,0.047
Texas,TX,Van Zandt,48467,Republican,John Kasich,96,0.02
Texas,TX,Van Zandt,48467,Democrat,Hillary Clinton,379,0.641
Texas,TX,Van Zandt,48467,Democrat,Bernie Sanders,1566,0.335
Texas,TX,Victoria,48469,Republican,Ted Cruz,27,0.47
Texas,TX,Victoria,48469,Republican,Donald Trump,231,0.28
Texas,TX,Victoria,48469,Republican,Marco Rubio,3499,0.145
Texas,TX,Victoria,48469,Republican,Ben Carson,3265,0.037
Texas,TX,Victoria,48469,Republican,John Kasich,32014,0.029
Texas,TX,Victoria,48469,Democrat,Hillary Clinton,805,0.645
Texas,TX,Victoria,48469,Democrat,Bernie Sanders,288,0.327
Texas,TX,Walker,48471,Republican,Ted Cruz,202,0.455
Texas,TX,Walker,48471,Republican,Donald Trump,129,0.288
Texas,TX,Walker,48471,Republican,Marco Rubio,25,0.14
Texas,TX,Walker,48471,Republican,Ben Carson,12,0.05
Texas,TX,Walker,48471,Republican,John Kasich,657,0.03
Texas,TX,Walker,48471,Democrat,Hillary Clinton,134,0.613
Texas,TX,Walker,48471,Democrat,Bernie Sanders,0,0.374
Texas,TX,Waller,48473,Republican,Ted Cruz,68,0.563
Texas,TX,Waller,48473,Republican,Donald Trump,910,0.278
Texas,TX,Waller,48473,Republican,Marco Rubio,741,0.09
Texas,TX,Waller,48473,Republican,Ben Carson,3683,0.032
Texas,TX,Waller,48473,Republican,John Kasich,347,0.016
Texas,TX,Waller,48473,Democrat,Hillary Clinton,540,0.675
Texas,TX,Waller,48473,Democrat,Bernie Sanders,3182,0.308
Texas,TX,Ward,48475,Republican,Ted Cruz,225,0.514
Texas,TX,Ward,48475,Republican,Donald Trump,229,0.265
Texas,TX,Ward,48475,Republican,Marco Rubio,2156,0.115
Texas,TX,Ward,48475,Republican,Ben Carson,153,0.055
Texas,TX,Ward,48475,Republican,John Kasich,65,0.018
Texas,TX,Ward,48475,Democrat,Hillary Clinton,1010,0.622
Texas,TX,Ward,48475,Democrat,Bernie Sanders,2270,0.299
Texas,TX,Washington,48477,Republican,Ted Cruz,5320,0.524
Texas,TX,Washington,48477,Republican,Donald Trump,15,0.232
Texas,TX,Washington,48477,Republican,Marco Rubio,927,0.14
Texas,TX,Washington,48477,Republican,Ben Carson,422,0.048
Texas,TX,Washington,48477,Republican,John Kasich,12,0.029
Texas,TX,Washington,48477,Democrat,Hillary Clinton,180,0.731
Texas,TX,Washington,48477,Democrat,Bernie Sanders,3630,0.257
Texas,TX,Webb,48479,Republican,Donald Trump,24,0.349
Texas,TX,Webb,48479,Republican,Marco Rubio,622,0.284
Texas,TX,Webb,48479,Republican,Ted Cruz,137,0.282
Texas,TX,Webb,48479,Republican,Ben Carson,30,0.026
Texas,TX,Webb,48479,Republican,John Kasich,10,0.015
Texas,TX,Webb,48479,Democrat,Hillary Clinton,740,0.719
Texas,TX,Webb,48479,Democrat,Bernie Sanders,69,0.239
Texas,TX,Wharton,48481,Republican,Ted Cruz,3463,0.477
Texas,TX,Wharton,48481,Republican,Donald Trump,4221,0.289
Texas,TX,Wharton,48481,Republican,Marco Rubio,100,0.121
Texas,TX,Wharton,48481,Republican,Ben Carson,47,0.032
Texas,TX,Wharton,48481,Republican,John Kasich,33,0.023
Texas,TX,Wharton,48481,Democrat,Hillary Clinton,463,0.786
Texas,TX,Wharton,48481,Democrat,Bernie Sanders,1246,0.182
Texas,TX,Wheeler,48483,Republican,Ted Cruz,69,0.472
Texas,TX,Wheeler,48483,Republican,Donald Trump,33803,0.318
Texas,TX,Wheeler,48483,Republican,Marco Rubio,380,0.085
Texas,TX,Wheeler,48483,Republican,Ben Carson,740,0.061
Texas,TX,Wheeler,48483,Republican,John Kasich,539,0.027
Texas,TX,Wheeler,48483,Democrat,Hillary Clinton,656,0.597
Texas,TX,Wheeler,48483,Democrat,Bernie Sanders,277,0.371
Texas,TX,Wichita,48485,Republican,Ted Cruz,734,0.445
Texas,TX,Wichita,48485,Republican,Donald Trump,141,0.266
Texas,TX,Wichita,48485,Republican,Marco Rubio,1746,0.169
Texas,TX,Wichita,48485,Republican,Ben Carson,1695,0.059
Texas,TX,Wichita,48485,Republican,John Kasich,7546,0.032
Texas,TX,Wichita,48485,Democrat,Hillary Clinton,3370,0.552
Texas,TX,Wichita,48485,Democrat,Bernie Sanders,5510,0.435
Texas,TX,Wilbarger,48487,Republican,Ted Cruz,427,0.389
Texas,TX,Wilbarger,48487,Republican,Donald Trump,69,0.307
Texas,TX,Wilbarger,48487,Republican,Marco Rubio,223,0.14
Texas,TX,Wilbarger,48487,Republican,Ben Carson,7845,0.072
Texas,TX,Wilbarger,48487,Republican,John Kasich,9255,0.033
Texas,TX,Wilbarger,48487,Democrat,Hillary Clinton,201,0.615
Texas,TX,Wilbarger,48487,Democrat,Bernie Sanders,1956,0.339
Texas,TX,Willacy,48489,Republican,Ted Cruz,290,0.362
Texas,TX,Willacy,48489,Republican,Donald Trump,198,0.359
Texas,TX,Willacy,48489,Republican,Marco Rubio,140,0.199
Texas,TX,Willacy,48489,Republican,Ben Carson,716,0.024
Texas,TX,Willacy,48489,Republican,John Kasich,2594,0.018
Texas,TX,Willacy,48489,Democrat,Hillary Clinton,31,0.701
Texas,TX,Willacy,48489,Democrat,Bernie Sanders,2545,0.222
Texas,TX,Williamson,48491,Republican,Ted Cruz,141,0.355
Texas,TX,Williamson,48491,Republican,Donald Trump,115,0.257
Texas,TX,Williamson,48491,Republican,Marco Rubio,227,0.219
Texas,TX,Williamson,48491,Republican,John Kasich,630,0.057
Texas,TX,Williamson,48491,Republican,Ben Carson,120,0.041
Texas,TX,Williamson,48491,Democrat,Hillary Clinton,156,0.527
Texas,TX,Williamson,48491,Democrat,Bernie Sanders,651,0.467
Texas,TX,Wilson,48493,Republican,Ted Cruz,27,0.511
Texas,TX,Wilson,48493,Republican,Donald Trump,15122,0.285
Texas,TX,Wilson,48493,Republican,Marco Rubio,810,0.12
Texas,TX,Wilson,48493,Republican,Ben Carson,1203,0.037
Texas,TX,Wilson,48493,Republican,John Kasich,170,0.019
Texas,TX,Wilson,48493,Democrat,Hillary Clinton,1910,0.714
Texas,TX,Wilson,48493,Democrat,Bernie Sanders,162,0.268
Texas,TX,Winkler,48495,Republican,Ted Cruz,110,0.385
Texas,TX,Winkler,48495,Republican,Donald Trump,2760,0.327
Texas,TX,Winkler,48495,Republican,Marco Rubio,470,0.136
Texas,TX,Winkler,48495,Republican,Ben Carson,2744,0.059
Texas,TX,Winkler,48495,Republican,John Kasich,26714,0.007
Texas,TX,Winkler,48495,Democrat,Hillary Clinton,159,0.698
Texas,TX,Winkler,48495,Democrat,Bernie Sanders,397,0.256
Texas,TX,Wise,48497,Republican,Ted Cruz,297,0.497
Texas,TX,Wise,48497,Republican,Donald Trump,85,0.314
Texas,TX,Wise,48497,Republican,Marco Rubio,37,0.103
Texas,TX,Wise,48497,Republican,Ben Carson,310,0.044
Texas,TX,Wise,48497,Republican,John Kasich,1095,0.017
Texas,TX,Wise,48497,Democrat,Hillary Clinton,3764,0.562
Texas,TX,Wise,48497,Democrat,Bernie Sanders,19,0.418
Texas,TX,Wood,48499,Republican,Ted Cruz,3637,0.482
Texas,TX,Wood,48499,Republican,Donald Trump,1056,0.31
Texas,TX,Wood,48499,Republican,Marco Rubio,3873,0.115
Texas,TX,Wood,48499,Republican,Ben Carson,2772,0.041
Texas,TX,Wood,48499,Republican,John Kasich,144,0.025
Texas,TX,Wood,48499,Democrat,Hillary Clinton,1899,0.687
Texas,TX,Wood,48499,Democrat,Bernie Sanders,42,0.296
Texas,TX,Yoakum,48501,Republican,Ted Cruz,1109,0.439
Texas,TX,Yoakum,48501,Republican,Donald Trump,343,0.257
Texas,TX,Yoakum,48501,Republican,Marco Rubio,1046,0.143
Texas,TX,Yoakum,48501,Republican,Ben Carson,109,0.077
Texas,TX,Yoakum,48501,Republican,John Kasich,66065,0.015
Texas,TX,Yoakum,48501,Democrat,Bernie Sanders,229,0.476
Texas,TX,Yoakum,48501,Democrat,Hillary Clinton,219,0.429
Texas,TX,Young,48503,Republican,Ted Cruz,301,0.463
Texas,TX,Young,48503,Republican,Donald Trump,484,0.298
Texas,TX,Young,48503,Republican,Marco Rubio,1513,0.123
Texas,TX,Young,48503,Republican,Ben Carson,4077,0.05
Texas,TX,Young,48503,Republican,John Kasich,2023,0.029
Texas,TX,Young,48503,Democrat,Hillary Clinton,19,0.586
Texas,TX,Young,48503,Democrat,Bernie Sanders,459,0.388
Texas,TX,Zapata,48505,Republican,Donald Trump,126,0.395
Texas,TX,Zapata,48505,Republican,Ted Cruz,980,0.372
Texas,TX,Zapata,48505,Republican,Marco Rubio,142,0.128
Texas,TX,Zapata,48505,Republican,Ben Carson,582,0.047
Texas,TX,Zapata,48505,Republican,John Kasich,2272,0
Texas,TX,Zapata,48505,Democrat,Hillary Clinton,8036,0.678
Texas,TX,Zapata,48505,Democrat,Bernie Sanders,750,0.236
Texas,TX,Zavala,48507,Republican,Ben Carson,501,0
Texas,TX,Zavala,48507,Republican,Ted Cruz,21515,0
Texas,TX,Zavala,48507,Republican,John Kasich,1427,0
Texas,TX,Zavala,48507,Republican,Marco Rubio,149,0
Texas,TX,Zavala,48507,Republican,Donald Trump,486,0
Texas,TX,Zavala,48507,Democrat,Hillary Clinton,619,0.755
Texas,TX,Zavala,48507,Democrat,Bernie Sanders,390,0.181
Utah,UT,Beaver,49001,Republican,Ted Cruz,29,0.631
Utah,UT,Beaver,49001,Republican,Donald Trump,0,0.24
Utah,UT,Beaver,49001,Republican,John Kasich,6322,0.129
Utah,UT,Beaver,49001,Democrat,Hillary Clinton,94,0
Utah,UT,Beaver,49001,Democrat,Bernie Sanders,141,0
Utah,UT,Box Elder,49003,Republican,Ted Cruz,7273,0.741
Utah,UT,Box Elder,49003,Republican,John Kasich,280,0.143
Utah,UT,Box Elder,49003,Republican,Donald Trump,19866,0.116
Utah,UT,Box Elder,49003,Democrat,Bernie Sanders,11,0.755
Utah,UT,Box Elder,49003,Democrat,Hillary Clinton,15,0.242
Utah,UT,Cache,49005,Republican,Ted Cruz,1318,0.709
Utah,UT,Cache,49005,Republican,John Kasich,119,0.187
Utah,UT,Cache,49005,Republican,Donald Trump,71,0.104
Utah,UT,Cache,49005,Democrat,Bernie Sanders,4922,0.815
Utah,UT,Cache,49005,Democrat,Hillary Clinton,702,0.177
Utah,UT,Carbon,49007,Republican,Ted Cruz,292,0.608
Utah,UT,Carbon,49007,Republican,Donald Trump,4693,0.3
Utah,UT,Carbon,49007,Republican,John Kasich,25,0.092
Utah,UT,Carbon,49007,Democrat,Bernie Sanders,362,0.615
Utah,UT,Carbon,49007,Democrat,Hillary Clinton,17,0.335
